candidato,criterio_match,id,marca,modelo_consulta,motivo,nivel_match,passou
UNO MILLE FIRE ECONOMY 2 PORTAS,versoes_equivalentes,2012 | FIAT | UNO | MILLE FIRE ECONOMY 2 PORTAS | 1 0 8V | M-5 | FLEX,FIAT,Uno Mille Fire Economy 2 Portas 1.0-8V M-5,"marca compatível; ano PBEV igual ao ano-modelo FIPE; família comercial textual compatível: ECONOMY, MILLE, UNO; designação comercial exata; modelo/família compatível; combustível flex compatível; versão/acabamento compatível; motor compatível; transmissão compatível; candidatos próximos têm o mesmo consumo aplicável; ambiguidade não bloqueia",alto,True
408 THP GRIFFE,exato,2013 | PEUGEOT | 408 | THP GRIFFE | 1 6 16V | A-6 | GASOLINA,PEUGEOT,408 THP Griffe 1.6-16V A-6,marca compatível; ano PBEV igual ao ano-modelo FIPE; token forte de modelo compatível: 408; designação comercial exata; número/modelo compatível; modelo/família compatível; combustível gasolina compatível; motor compatível; transmissão compatível,alto,True
508 THP ALLURE,exato,2013 | PEUGEOT | 508 | THP ALLURE | 1 6 16V | A-6 | GASOLINA,PEUGEOT,508 THP Allure 1.6-16V A-6,marca compatível; ano PBEV igual ao ano-modelo FIPE; token forte de modelo compatível: 508; designação comercial exata; número/modelo compatível; modelo/família compatível; combustível gasolina compatível; motor compatível; transmissão compatível,alto,True
FLUENCE DYNAMIQUE,exato,2013 | RENAULT | FLUENCE | DYNAMIQUE | 2 0 16V | M-6 | FLEX,RENAULT,Fluence Dynamique 2.0-16V M-6,"marca compatível; ano PBEV igual ao ano-modelo FIPE; família comercial textual compatível: DYNAMIQUE, FLUENCE; designação comercial exata; modelo/família compatível; combustível flex compatível; motor compatível; transmissão compatível",alto,True
GHOST -,exato,2013 | ROLLS ROYCE | GHOST |  | 6 5 48V | A-8 | GASOLINA,ROLLS ROYCE,Ghost - 6.5-48V A-8,marca compatível; ano PBEV igual ao ano-modelo FIPE; família comercial textual compatível: GHOST; designação comercial exata; modelo/família compatível; combustível gasolina compatível; motor compatível; transmissão compatível,alto,True
FORESTER L,exato,2013 | SUBARU | FORESTER | L | 2 0 16V | CVT | GASOLINA,SUBARU,Forester L 2.0-16V CVT,marca compatível; ano PBEV igual ao ano-modelo FIPE; família comercial textual compatível: FORESTER; designação comercial exata; modelo/família compatível; combustível gasolina compatível; motor compatível; transmissão compatível,alto,True
FORESTER S,exato,2013 | SUBARU | FORESTER | S | 2 0 16V | CVT | GASOLINA,SUBARU,Forester S 2.0-16V CVT,marca compatível; ano PBEV igual ao ano-modelo FIPE; família comercial textual compatível: FORESTER; designação comercial exata; modelo/família compatível; combustível gasolina compatível; versão/acabamento compatível; motor compatível; transmissão compatível,alto,True
FORESTER XT,exato,2013 | SUBARU | FORESTER | XT | 2 5 16V | CVT | GASOLINA,SUBARU,Forester XT 2.5-16V CVT,marca compatível; ano PBEV igual ao ano-modelo FIPE; família comercial textual compatível: FORESTER; designação comercial exata; modelo/família compatível; combustível gasolina compatível; motor compatível; transmissão compatível,alto,True
COROLLA GLI,exato,2013 | TOYOTA | COROLLA | GLI | 1 8 16V | M-6 | FLEX,TOYOTA,Corolla Gli 1.8-16V M-6,"marca compatível; ano PBEV igual ao ano-modelo FIPE; família comercial textual compatível: COROLLA, GLI; designação comercial exata; modelo/família compatível; combustível flex compatível; motor compatível; transmissão compatível",alto,True
COROLLA XLI,exato,2013 | TOYOTA | COROLLA | XLI | 1 8 16V | M-6 | FLEX,TOYOTA,Corolla XLi 1.8-16V M-6,"marca compatível; ano PBEV igual ao ano-modelo FIPE; família comercial textual compatível: COROLLA, XLI; designação comercial exata; modelo/família compatível; combustível flex compatível; motor compatível; transmissão compatível",alto,True
COROLLA GLI,exato,2013 | TOYOTA | COROLLA | GLI | 1 8 16V | A-4 | FLEX,TOYOTA,Corolla Gli 1.8-16V A-4,"marca compatível; ano PBEV igual ao ano-modelo FIPE; família comercial textual compatível: COROLLA, GLI; designação comercial exata; modelo/família compatível; combustível flex compatível; motor compatível; transmissão compatível",alto,True
COROLLA XLI,exato,2013 | TOYOTA | COROLLA | XLI | 1 8 16V | A-4 | FLEX,TOYOTA,Corolla XLi 1.8-16V A-4,"marca compatível; ano PBEV igual ao ano-modelo FIPE; família comercial textual compatível: COROLLA, XLI; designação comercial exata; modelo/família compatível; combustível flex compatível; motor compatível; transmissão compatível",alto,True
"S60 3,0T6 COMFORT",exato,2013 | VOLVO | S60 | 3 0T6 COMFORT | 3 0 24V | A-6 | GASOLINA,VOLVO,"S60 3,0T6 Comfort 3.0-24V A-6",marca compatível; ano PBEV igual ao ano-modelo FIPE; token forte de modelo compatível: S60; designação comercial exata; número/modelo compatível; modelo/família compatível; combustível gasolina compatível; versão/acabamento compatível; motor compatível; transmissão compatível,alto,True
"S60 3,0T6 DYNAMIC",exato,2013 | VOLVO | S60 | 3 0T6 DYNAMIC | 3 0 24V | A-6 | GASOLINA,VOLVO,"S60 3,0T6 Dynamic 3.0-24V A-6",marca compatível; ano PBEV igual ao ano-modelo FIPE; token forte de modelo compatível: S60; designação comercial exata; número/modelo compatível; modelo/família compatível; combustível gasolina compatível; versão/acabamento compatível; motor compatível; transmissão compatível,alto,True
"S60 3,0T6 TOP",exato,2013 | VOLVO | S60 | 3 0T6 TOP | 3 0 24V | A-6 | GASOLINA,VOLVO,"S60 3,0T6 Top 3.0-24V A-6",marca compatível; ano PBEV igual ao ano-modelo FIPE; token forte de modelo compatível: S60; designação comercial exata; número/modelo compatível; modelo/família compatível; combustível gasolina compatível; versão/acabamento compatível; motor compatível; transmissão compatível,alto,True
S60 3.0T6 R-DESIGN,exato,2013 | VOLVO | S60 | 3 0T6 R DESIGN | 3 0 24V | A-6 | GASOLINA,VOLVO,S60 3.0T6 R-Design 3.0-24V A-6,marca compatível; ano PBEV igual ao ano-modelo FIPE; token forte de modelo compatível: S60; designação comercial exata; número/modelo compatível; modelo/família compatível; combustível gasolina compatível; versão/acabamento compatível; motor compatível; transmissão compatível,alto,True
"S60 2,0T5 COMFORT",exato,2013 | VOLVO | S60 | 2 0T5 COMFORT | 2 0 16V | A-6 | GASOLINA,VOLVO,"S60 2,0T5 Comfort 2.0-16V A-6",marca compatível; ano PBEV igual ao ano-modelo FIPE; token forte de modelo compatível: S60; designação comercial exata; número/modelo compatível; modelo/família compatível; combustível gasolina compatível; versão/acabamento compatível; motor compatível; transmissão compatível,alto,True
"S60 2,0T5 DYNAMIC",exato,2013 | VOLVO | S60 | 2 0T5 DYNAMIC | 2 0 16V | A-6 | GASOLINA,VOLVO,"S60 2,0T5 Dynamic 2.0-16V A-6",marca compatível; ano PBEV igual ao ano-modelo FIPE; token forte de modelo compatível: S60; designação comercial exata; número/modelo compatível; modelo/família compatível; combustível gasolina compatível; versão/acabamento compatível; motor compatível; transmissão compatível,alto,True
S60 2.0T5 R-DESIGN,exato,2013 | VOLVO | S60 | 2 0T5 R DESIGN | 2 0 16V | A-6 | GASOLINA,VOLVO,S60 2.0T5 R-Design 2.0-16V A-6,marca compatível; ano PBEV igual ao ano-modelo FIPE; token forte de modelo compatível: S60; designação comercial exata; número/modelo compatível; modelo/família compatível; combustível gasolina compatível; versão/acabamento compatível; motor compatível; transmissão compatível,alto,True
"S60 1,6T4 COMFORT",exato,2013 | VOLVO | S60 | 1 6T4 COMFORT | 1 6 16V | A-6 | GASOLINA,VOLVO,"S60 1,6T4 Comfort 1.6-16V A-6",marca compatível; ano PBEV igual ao ano-modelo FIPE; token forte de modelo compatível: S60; designação comercial exata; número/modelo compatível; modelo/família compatível; combustível gasolina compatível; versão/acabamento compatível; motor compatível; transmissão compatível,alto,True
"V60 3,0T6 COMFORT",exato,2013 | VOLVO | V60 | 3 0T6 COMFORT | 3 0 24V | A-6 | GASOLINA,VOLVO,"V60 3,0T6 Comfort 3.0-24V A-6",marca compatível; ano PBEV igual ao ano-modelo FIPE; família comercial textual compatível: 0T6; designação comercial exata; número/modelo compatível; modelo/família compatível; combustível gasolina compatível; versão/acabamento compatível; motor compatível; transmissão compatível,alto,True
"V60 3,0T6 DYNAMIC",exato,2013 | VOLVO | V60 | 3 0T6 DYNAMIC | 3 0 24V | A-6 | GASOLINA,VOLVO,"V60 3,0T6 Dynamic 3.0-24V A-6",marca compatível; ano PBEV igual ao ano-modelo FIPE; família comercial textual compatível: 0T6; designação comercial exata; número/modelo compatível; modelo/família compatível; combustível gasolina compatível; versão/acabamento compatível; motor compatível; transmissão compatível,alto,True
"V60 3,0T6 TOP",exato,2013 | VOLVO | V60 | 3 0T6 TOP | 3 0 24V | A-6 | GASOLINA,VOLVO,"V60 3,0T6 Top 3.0-24V A-6",marca compatível; ano PBEV igual ao ano-modelo FIPE; família comercial textual compatível: 0T6; designação comercial exata; número/modelo compatível; modelo/família compatível; combustível gasolina compatível; versão/acabamento compatível; motor compatível; transmissão compatível,alto,True
V60 3.0T6 R-DESIGN,exato,2013 | VOLVO | V60 | 3 0T6 R DESIGN | 3 0 24V | A-6 | GASOLINA,VOLVO,V60 3.0T6 R-Design 3.0-24V A-6,marca compatível; ano PBEV igual ao ano-modelo FIPE; família comercial textual compatível: 0T6; designação comercial exata; número/modelo compatível; modelo/família compatível; combustível gasolina compatível; versão/acabamento compatível; motor compatível; transmissão compatível,alto,True
"V60 2,0T5 COMFORT",exato,2013 | VOLVO | V60 | 2 0T5 COMFORT | 2 0 16V | A-6 | GASOLINA,VOLVO,"V60 2,0T5 Comfort 2.0-16V A-6",marca compatível; ano PBEV igual ao ano-modelo FIPE; família comercial textual compatível: 0T5; designação comercial exata; número/modelo compatível; modelo/família compatível; combustível gasolina compatível; versão/acabamento compatível; motor compatível; transmissão compatível,alto,True
"V60 2,0T5 DYNAMIC",exato,2013 | VOLVO | V60 | 2 0T5 DYNAMIC | 2 0 16V | A-6 | GASOLINA,VOLVO,"V60 2,0T5 Dynamic 2.0-16V A-6",marca compatível; ano PBEV igual ao ano-modelo FIPE; família comercial textual compatível: 0T5; designação comercial exata; número/modelo compatível; modelo/família compatível; combustível gasolina compatível; versão/acabamento compatível; motor compatível; transmissão compatível,alto,True
"V60 2,0T5 TOP",exato,2013 | VOLVO | V60 | 2 0T5 TOP | 2 0 16V | A-6 | GASOLINA,VOLVO,"V60 2,0T5 Top 2.0-16V A-6",marca compatível; ano PBEV igual ao ano-modelo FIPE; família comercial textual compatível: 0T5; designação comercial exata; número/modelo compatível; modelo/família compatível; combustível gasolina compatível; versão/acabamento compatível; motor compatível; transmissão compatível,alto,True
V60 2.0T5 R-DESIGN,exato,2013 | VOLVO | V60 | 2 0T5 R DESIGN | 2 0 16V | A-6 | GASOLINA,VOLVO,V60 2.0T5 R-Design 2.0-16V A-6,marca compatível; ano PBEV igual ao ano-modelo FIPE; família comercial textual compatível: 0T5; designação comercial exata; número/modelo compatível; modelo/família compatível; combustível gasolina compatível; versão/acabamento compatível; motor compatível; transmissão compatível,alto,True
"V60 2,0T5 RD DY",versoes_equivalentes,2013 | VOLVO | V60 | 2 0T5 RD DY | 2 0 16V | A-6 | GASOLINA,VOLVO,"V60 2,0T5 RD DY 2.0-16V A-6",marca compatível; ano PBEV igual ao ano-modelo FIPE; família comercial textual compatível: 0T5; designação comercial exata; número/modelo compatível; modelo/família compatível; combustível gasolina compatível; motor compatível; transmissão compatível; candidatos próximos têm o mesmo consumo aplicável; ambiguidade não bloqueia,alto,True
"V60 2,0T5 RD DY",versoes_equivalentes,2013 | VOLVO | V60 | 2 0T5 RD CF | 2 0 16V | A-6 | GASOLINA,VOLVO,"V60 2,0T5 RD CF 2.0-16V A-6",marca compatível; ano PBEV igual ao ano-modelo FIPE; família comercial textual compatível: 0T5; designação comercial exata; número/modelo compatível; modelo/família compatível; combustível gasolina compatível; motor compatível; transmissão compatível; candidatos próximos têm o mesmo consumo aplicável; ambiguidade não bloqueia,alto,True
"TIGGO FL 2,0 MT",exato,2013 | CHERY | TIGGO | FL 2 0 MT | 2 0 16V | M-5 | GASOLINA,CHERY,"Tiggo FL 2,0 MT 2.0-16V M-5",marca compatível; ano PBEV igual ao ano-modelo FIPE; família comercial textual compatível: TIGGO; designação comercial exata; modelo/família compatível; combustível gasolina compatível; motor compatível; transmissão compatível,alto,True
AIRCROSS GLX,exato,2013 | CITROEN | AIRCROSS | GLX | 1 6 16V | M-5 | FLEX,CITROEN,AirCross GLX 1.6-16V M-5,"marca compatível; ano PBEV igual ao ano-modelo FIPE; família comercial textual compatível: AIRCROSS, GLX; designação comercial exata; modelo/família compatível; combustível flex compatível; motor compatível; transmissão compatível",alto,True
AIRCROSS EXCLUSIVE,exato,2013 | CITROEN | AIRCROSS | EXCLUSIVE | 1 6 16V | M-5 | FLEX,CITROEN,AirCross Exclusive 1.6-16V M-5,marca compatível; ano PBEV igual ao ano-modelo FIPE; família comercial textual compatível: AIRCROSS; designação comercial exata; modelo/família compatível; combustível flex compatível; versão/acabamento compatível; motor compatível; transmissão compatível,alto,True
AIRCROSS GLX BVA,exato,2013 | CITROEN | AIRCROSS | GLX BVA | 1 6 16V | A-4 | FLEX,CITROEN,AirCross GLX BVA 1.6-16V A-4,"marca compatível; ano PBEV igual ao ano-modelo FIPE; família comercial textual compatível: AIRCROSS, BVA, GLX; designação comercial exata; modelo/família compatível; combustível flex compatível; motor compatível; transmissão compatível",alto,True
AIRCROSS EXCLUSIVE BVA,exato,2013 | CITROEN | AIRCROSS | EXCLUSIVE BVA | 1 6 16V | A-4 | FLEX,CITROEN,AirCross Exclusive BVA 1.6-16V A-4,"marca compatível; ano PBEV igual ao ano-modelo FIPE; família comercial textual compatível: AIRCROSS, BVA; designação comercial exata; modelo/família compatível; combustível flex compatível; versão/acabamento compatível; motor compatível; transmissão compatível",alto,True
NOVO IDEA ADVENTURE,exato,2013 | FIAT | NOVO IDEA | ADVENTURE | 1 8 16V | M-5 | FLEX,FIAT,Novo Idea Adventure 1.8-16V M-5,"marca compatível; ano PBEV igual ao ano-modelo FIPE; família comercial textual compatível: ADVENTURE, IDEA; designação comercial exata; modelo/família compatível; combustível flex compatível; motor compatível; transmissão compatível",alto,True
NOVO IDEA ADVENTURE DUALOGIC,exato,2013 | FIAT | NOVO IDEA | ADVENTURE DUALOGIC | 1 8 16V | MTA-5 | FLEX,FIAT,Novo Idea Adventure Dualogic 1.8-16V MTA-5,"marca compatível; ano PBEV igual ao ano-modelo FIPE; família comercial textual compatível: ADVENTURE, IDEA; designação comercial exata; modelo/família compatível; combustível flex compatível; versão/acabamento compatível; motor compatível; transmissão compatível",alto,True
PALIO ADVENTURE,exato,2013 | FIAT | PALIO | ADVENTURE | 1 8 16V | M-5 | FLEX,FIAT,Palio Adventure 1.8-16V M-5,"marca compatível; ano PBEV igual ao ano-modelo FIPE; família comercial textual compatível: ADVENTURE, PALIO; designação comercial exata; modelo/família compatível; combustível flex compatível; motor compatível; transmissão compatível",alto,True
PALIO ADVENTURE DUALOGIC,exato,2013 | FIAT | PALIO | ADVENTURE DUALOGIC | 1 8 16V | MTA-5 | FLEX,FIAT,Palio Adventure Dualogic 1.8-16V MTA-5,"marca compatível; ano PBEV igual ao ano-modelo FIPE; família comercial textual compatível: ADVENTURE, PALIO; designação comercial exata; modelo/família compatível; combustível flex compatível; versão/acabamento compatível; motor compatível; transmissão compatível",alto,True
STRADA ADVENTURE,exato,2013 | FIAT | STRADA | ADVENTURE | 1 8 16V | M-5 | FLEX,FIAT,Strada Adventure 1.8-16V M-5,"marca compatível; ano PBEV igual ao ano-modelo FIPE; família comercial textual compatível: ADVENTURE, STRADA; designação comercial exata; modelo/família compatível; combustível flex compatível; motor compatível; transmissão compatível",alto,True
STRADA ADVENTURE CABINE DUPLA,exato,2013 | FIAT | STRADA | ADVENTURE CABINE DUPLA | 1 8 16V | M-5 | FLEX,FIAT,Strada Adventure Cabine Dupla 1.8-16V M-5,"marca compatível; ano PBEV igual ao ano-modelo FIPE; família comercial textual compatível: ADVENTURE, DUPLA, STRADA; designação comercial exata; modelo/família compatível; combustível flex compatível; motor compatível; transmissão compatível",alto,True
STRADA ADVENTURE CABINE ESTENDIDA,exato,2013 | FIAT | STRADA | ADVENTURE CABINE ESTENDIDA | 1 8 16V | M-5 | FLEX,FIAT,Strada Adventure Cabine Estendida 1.8-16V M-5,"marca compatível; ano PBEV igual ao ano-modelo FIPE; família comercial textual compatível: ADVENTURE, ESTENDIDA, STRADA; designação comercial exata; modelo/família compatível; combustível flex compatível; motor compatível; transmissão compatível",alto,True
